product_id,customer_state,avg_review_score_state,normalized_delay,expected_category_score,expected_score,exceeds
003c0b8f6580c850bd2e32044d2ac307,SP,3.0,0.4271523178807947,3.3323260073,1.9089152293473506,True
004154251837f6ac124ad4374b3a8148,PR,5.0,0.423841059602649,3.4585112713,1.9926521894245035,True
0043c62d00db47eff6a6bc4cf6bfaeda,BA,1.0,0.3807947019867549,3.784694732,2.343503029417219,False
0043d1a25ef08fb6f41b8fa6f91742ab,RJ,1.0,0.4834437086092715,3.6820827321,1.9020030006874171,False
0044d70d4e53450c0fbb8255446a797b,DF,5.0,0.4172185430463576,3.784694732,2.2056499100397353,True
004636c889c7c3dad6631f136b7fa082,SP,1.0,0.4304635761589404,3.7201514573,2.1187617571377486,False
004ffcbfa5aac82212a95bc972ea8a85,SC,4.0,0.4139072847682119,3.8833333333,2.2759933774639074,True
005030ef108f58b46b78116f754d8d38,MG,5.0,0.4139072847682119,3.8467848469,2.2545725758321193,True
005030ef108f58b46b78116f754d8d38,PI,5.0,0.4470198675496689,3.8467848469,2.1271955941466887,True
005030ef108f58b46b78116f754d8d38,SP,5.0,0.4155629139072848,3.8467848469,2.248203726747848,True
00636f9286f69c9f1bdabe76e670fb50,MG,5.0,0.3344370860927152,3.4585112713,2.3018568395076158,True
0067f97995b0c3a86739734dc87ee6b6,RJ,4.0,0.4370860927152318,3.9029978636,2.197051777523179,True
006baa9a5b8f95895f15273a35bc2664,MG,4.5,0.4139072847682119,3.784694732,2.2181820118013245,True
006baa9a5b8f95895f15273a35bc2664,SP,4.0,0.4172185430463576,3.784694732,2.2056499100397353,True
006c67546bfe73c33b83f6bd1ad58c36,SP,5.0,0.4470198675496689,3.7326589646,2.064086248636424,True
0075c14603d80515e20908c156ceb47b,MG,3.0,0.3940397350993377,3.784694732,2.2933746223708615,True
0075c14603d80515e20908c156ceb47b,RJ,5.0,0.3940397350993377,3.784694732,2.2933746223708615,True
007c63ae4b346920756b5adcad8095de,BA,5.0,0.3774834437086092,3.7201514573,2.315855874080795,True
007c63ae4b346920756b5adcad8095de,GO,5.0,0.4172185430463576,3.7201514573,2.1680352863735104,True
0085dddda27567189f1dfd1eda7c286e,RS,5.0,0.3543046357615894,3.4533366772,2.2298034836225167,True
00878d953636afec00d3e85d55a12e7f,BA,1.0,0.4834437086092715,3.8398687929,1.9835083830874172,False
00878d953636afec00d3e85d55a12e7f,GO,5.0,0.4271523178807947,3.8398687929,2.1996599376546353,True
00878d953636afec00d3e85d55a12e7f,SP,5.0,0.4271523178807947,3.8398687929,2.1996599376546353,True
008cff0e5792219fae03e570f980b330,RJ,2.0,0.3410596026490066,3.784694732,2.493888250556292,False
008cff0e5792219fae03e570f980b330,SC,4.0,0.3890728476821192,3.784694732,2.312172775013245,True
008cff0e5792219fae03e570f980b330,SP,5.0,0.3932119205298013,3.784694732,2.2965076478112585,True
00905d58c87afcbce21420b3712cacaa,SP,5.0,0.4387417218543046,3.4533366772,1.938213797302649,True
00929aaa7751a77220db9caa1ae6d3ab,RJ,4.0,0.4039735099337748,3.7201514573,2.2173088156092717,True
0092a9e1c8a471753ed7ffa7eef5086e,SP,5.0,0.4105960264900662,3.8398687929,2.263233924292053,True
00989337a1916a0055eedd1fdb35eb53,SP,3.0,0.4304635761589404,3.4585112713,1.9697481412701987,True
009af1277432f1a05742df69cdf72d1e,MG,5.0,0.4006622516556291,3.8860400594,2.3290504991768213,True
009c09f439988bc06a93d6b8186dce73,GO,5.0,0.4039735099337748,3.8467848469,2.2927856703377483,True
009df2b0bc078648fc4f5898de8cabff,MG,5.0,0.4635761589403973,3.7326589646,2.002287259156292,True
00a985c524adbb97a4211e4ce17aabec,SP,2.0,0.4271523178807947,3.6096858378,2.0678001653622515,False
00ae7076313576f94d9107599d79a978,PR,5.0,0.3708609271523179,3.784694732,2.381099334701987,True
00b264091d1c8df03976c3f3b176b35c,SC,5.0,0.390728476821192,3.7326589646,2.2742028128688743,True
00b782074a5ec523bf31951b4935d572,RJ,5.0,0.4006622516556291,3.6096858378,2.163420982257616,True
00ba6d766f0b1d7b78a5ce3e1e033263,RS,1.0,0.3642384105960264,3.7201514573,2.3651294033165566,False
00ba6d766f0b1d7b78a5ce3e1e033263,SP,3.4,0.4079470198675496,3.7201514573,2.202526756838543,True
00baba5b58e274d0332a0c8a0a66f877,MG,5.0,0.4006622516556291,3.8467848469,2.3055233685062917,True
00baba5b58e274d0332a0c8a0a66f877,SP,5.0,0.423841059602649,3.8467848469,2.2163594813264904,True
00bc6e6d4ceb98ec7ed058b0a243a8b9,MG,5.0,0.390728476821192,3.8801587302000002,2.3640702197245034,True
00be617b58175bf207fd35910d5097a4,RJ,5.0,0.3509933774834437,3.4533366772,2.241238373282119,True
00c1e6d55fe174bfbb179257255e49bb,MG,3.0,0.3642384105960264,3.9085624256,2.4849138599841063,True
00c794371af4dc7c5b6ba3ef913556bb,MG,4.0,0.3741721854304636,3.3248587571,2.080789089708278,True
00cc15e0cef551848c797ab75ba904b1,RJ,5.0,0.4205298013245033,3.9465592571,2.2869134767963577,True
00d2add85b1f5aba6bb3d5d977314e25,MA,2.0,0.4105960264900662,3.2681556829,1.926263945550331,True
00d2fa6f2a87633084c8e0400d41a65a,SP,3.0,0.4139072847682119,3.4533366772,2.0239754697496686,True
00d51a45854ebce28acda79f414388ee,MG,5.0,0.4205298013245033,3.7201514573,2.1557169040645694,True
00de7f393d962717eeeb2d7131a40dba,BA,1.0,0.4337748344370861,3.6096858378,2.0438949611384105,False
00de7f393d962717eeeb2d7131a40dba,MA,1.0,0.4337748344370861,3.6096858378,2.0438949611384105,False
00de7f393d962717eeeb2d7131a40dba,MG,5.0,0.4072847682119205,3.6096858378,2.139515778033775,True
00de7f393d962717eeeb2d7131a40dba,PA,4.0,0.4403973509933774,3.6096858378,2.01998975691457,True
00de7f393d962717eeeb2d7131a40dba,PB,5.0,0.4039735099337748,3.6096858378,2.1514683801456953,True
00de7f393d962717eeeb2d7131a40dba,RJ,3.0,0.4304635761589404,3.6096858378,2.0558475632503312,True
00de7f393d962717eeeb2d7131a40dba,SP,5.0,0.4172185430463576,3.6096858378,2.1036579716980133,True
00df6fc5f33cc3f7ceec4ec6337d9cd7,SP,5.0,0.423841059602649,3.9465592571,2.273845399786093,True
00e32638060f6356e6f00749dc466b5c,SP,4.0,0.4006622516556291,3.784694732,2.2683104188476824,True
00e4ded51458037ecda216453eb79d3c,PI,5.0,0.3774834437086092,3.4931060026,2.1745163194993378,True
00e62bcf9337ca4c5d5b4c5c8188f8d2,MG,1.0,0.3973509933774834,3.8398687929,2.3140931136019867,False
00f179926ae5965cd6ff548d765d8a61,SE,5.0,0.4271523178807947,3.4931060026,2.0010176769860926,True
00f42e56821b1779fbf397fe72639054,SP,1.0,0.4105960264900662,3.4585112713,2.0384602857331124,False
00f8c37377b038c9c791128d2f928111,RS,3.0,0.4701986754966887,3.7521755038,1.9879075516821194,True
00faa46f36261af8bbf3a4d37fa4841b,BA,5.0,0.3642384105960264,3.9029978636,2.4813761252026496,True
00faa46f36261af8bbf3a4d37fa4841b,ES,5.0,0.4006622516556291,3.9029978636,2.339213951362914,True
00faa46f36261af8bbf3a4d37fa4841b,PR,5.0,0.3642384105960264,3.9029978636,2.4813761252026496,True
00faa46f36261af8bbf3a4d37fa4841b,RJ,5.0,0.369205298013245,3.9029978636,2.4619903742245035,True
00faa46f36261af8bbf3a4d37fa4841b,RO,4.0,0.3443708609271523,3.9029978636,2.558919129115232,True
00fefaf41156bb4b0d850fb27da97897,RJ,4.0,0.347682119205298,3.784694732,2.4688240470331126,True
00fefaf41156bb4b0d850fb27da97897,SP,5.0,0.4105960264900662,3.784694732,2.230714113562914,True
0105b5323d24fc655f73052694dbbb3a,RJ,1.0,0.3940397350993377,1.0,0.6059602649006623,True
01078a94cb29913dfda1a962fd4e3400,PR,3.0,0.3807947019867549,3.8860400594,2.4062565930721855,True
010a3a47c14f1295796c08419f32cef6,RS,5.0,0.2649006622516556,3.6096858378,2.6534776688463575,True
010c38887e6a41a5acfea2687515b254,SP,1.0,0.4039735099337748,3.4585112713,2.0613643338874175,False
010f24a605e8431fc68562e597f80d63,SP,5.0,0.4072847682119205,3.4931060026,2.070417133991391,True
0110573bc9195aa810a4384f189f48f5,RJ,4.0,0.3940397350993377,3.4585112713,2.0957204061188746,True
0111ab6fb41da433e0f17d3f4ec2c8f5,MG,5.0,0.4205298013245033,3.8860400594,2.2518444052814566,True
0112c32bab2fb9a2147b92cdd5f1d3e7,PR,5.0,0.4337748344370861,3.9085624256,2.2131264065483442,True
011377a7487fef47fc9e73fa5f7322a6,MA,1.0,0.4172185430463576,3.5946715137,2.0949079020238415,False
0116f3b947377cccf0135f8071b54d74,PR,5.0,0.4105960264900662,3.784694732,2.230714113562914,True
011ae9863bd5b15e528a16dd8ceb4772,DF,5.0,0.4105960264900662,3.8860400594,2.290447452229139,True
011ae9863bd5b15e528a16dd8ceb4772,PE,5.0,0.3576158940397351,3.8860400594,2.4963303692834433,True
011ae9863bd5b15e528a16dd8ceb4772,SP,1.0,0.466887417218543,3.8860400594,2.0716968528589406,False
011bb8a6af5178b33871a83c4f297d32,BA,4.0,0.3940397350993377,3.4931060026,2.11668343866159,True
011be89e68e286ac07f51c22ecbb04aa,MG,1.0,0.3940397350993377,3.784694732,2.2933746223708615,False
01217a683550744160a91eaa46a92305,MG,1.0,0.4867549668874172,3.8467848469,1.9743432161241723,False
01217a683550744160a91eaa46a92305,RJ,5.0,0.4105960264900662,3.8467848469,2.2673102740006623,True
0124d1581f26143e988b8e1a4b7adab7,SP,2.0,0.4039735099337748,3.7201514573,2.2173088156092717,False
0127db1f4effcf8f5b88d80588bc5624,PA,5.0,0.4006622516556291,3.9465592571,2.365321938857947,True
0129d1e9b29d3fe6833cc922374cd252,MG,5.0,0.4172185430463576,3.8014885453000002,2.215437033022517,True
0130c4375ccbe30dbfa676abd076a056,SP,5.0,0.4006622516556291,3.7201514573,2.2296271979182123,True
0135900191d4383219257d6fde585ccf,SP,1.0,0.4172185430463576,3.8341513727,2.2344723231629144,False
01365901d8f2247976a7e5d4c98c52c0,MG,1.0,0.4039735099337748,3.9465592571,2.3522538618476823,False
013b5dd7d319685753e2c12292975615,SP,3.0,0.4172185430463576,3.3323260073,1.9420178055788082,True
013e6676e0e3529e5909ff54370daddf,SP,2.0,0.3890728476821192,3.4931060026,2.1340333029129135,False
013ee64977aaa6b2b25475095162e0e9,MG,5.0,0.3874172185430463,3.4533366772,2.1154545870264903,True
013ee64977aaa6b2b25475095162e0e9,PR,3.0,0.4271523178807947,3.4533366772,1.978235911111258,True
013ee64977aaa6b2b25475095162e0e9,SC,1.0,0.4635761589403973,3.4533366772,1.8524521248556294,False
013ee64977aaa6b2b25475095162e0e9,SP,5.0,0.4172185430463576,3.4533366772,2.0125405800900666,True
013fef6ee8c8f3ff998e8f0a950a0495,SP,3.0,0.4470198675496689,3.7201514573,2.0571698455930467,True
0141f5b2fc5389a8b247ae23b58482ef,SP,5.0,0.4039735099337748,3.9465592571,2.3522538618476823,True
01422266d7a3131403364787ef9dab11,SC,1.0,0.4139072847682119,3.9085624256,2.2907799646728475,False
01422266d7a3131403364787ef9dab11,SP,2.0,0.4039735099337748,3.9085624256,2.3296067437350994,False
014a8a503291921f7b004a5215bb3c36,DF,1.0,0.4139072847682119,3.5946715137,2.1068107878307947,False
014a8a503291921f7b004a5215bb3c36,MA,5.0,0.4172185430463576,3.5946715137,2.0949079020238415,True
014a8a503291921f7b004a5215bb3c36,MS,5.0,0.4072847682119205,3.5946715137,2.130616559444702,True
014a8a503291921f7b004a5215bb3c36,MT,3.0,0.3874172185430463,3.5946715137,2.2020338742864243,True
014a8a503291921f7b004a5215bb3c36,PR,2.0,0.4039735099337748,3.5946715137,2.1425194452516556,False
014a8a503291921f7b004a5215bb3c36,RJ,5.0,0.3741721854304636,3.5946715137,2.2496454175142384,True
014a8a503291921f7b004a5215bb3c36,SC,2.0,0.4139072847682119,3.5946715137,2.1068107878307947,False
014a8a503291921f7b004a5215bb3c36,SP,4.2,0.4721854304635761,3.5946715137,1.8973199976284107,True
014d94f219fbff1166b9cf700eee36b2,SP,5.0,0.3940397350993377,3.9465592571,2.3914580928784774,True
0152cb427657428c06633fce6d721da4,SP,5.0,0.4072847682119205,3.9558910492,2.344716880154967,True
0152f69b6cf919bcdaf117aa8c43e5a2,ES,5.0,0.3774834437086092,3.4533366772,2.1497592560052983,True
0152f69b6cf919bcdaf117aa8c43e5a2,GO,5.0,0.3509933774834437,3.4533366772,2.241238373282119,True
0152f69b6cf919bcdaf117aa8c43e5a2,MG,3.0,0.390728476821192,3.4533366772,2.1040196973668874,True
0152f69b6cf919bcdaf117aa8c43e5a2,MS,1.0,0.390728476821192,3.4533366772,2.1040196973668874,False
0152f69b6cf919bcdaf117aa8c43e5a2,RJ,3.2,0.3582781456953642,3.4533366772,2.2160816160309933,True
0152f69b6cf919bcdaf117aa8c43e5a2,RS,3.0,0.4470198675496689,3.4533366772,1.9096265731536424,True
0152f69b6cf919bcdaf117aa8c43e5a2,SP,4.333333333333333,0.3601913171449595,3.4533366772,2.2094747908943337,True
015527ec9502daa03dfd0e22ef1d1288,SP,5.0,0.4139072847682119,3.7201514573,2.1803536686824505,True
01586bfbe1d5449887f1cac4ad1fbd02,SP,3.0,0.3443708609271523,3.3248587571,2.1798742844562913,True
015f06d7b83e5a6f7d1765fb5d8bdfa6,SP,5.0,0.4304635761589404,3.2654545455,1.8597953040596027,True
01604238fbc11ce379e537a76b26bc94,MG,1.0,0.423841059602649,3.7521755038,2.1618494624543048,False
0164201c7c8b81dc5779e015e2d7be59,DF,1.0,0.4403973509933774,3.4533366772,1.9324963524728478,False
016711f78a6a87696645db0a6a834826,MG,4.0,0.4006622516556291,3.8398687929,2.3013783162745036,True
016711f78a6a87696645db0a6a834826,RJ,5.0,0.3658940397350993,3.8398687929,2.434883688213079,True
016711f78a6a87696645db0a6a834826,SP,4.0,0.3945916114790287,3.8398687929,2.3246887780415566,True
0168e1b28d8e55a515928cf656eff0a4,GO,5.0,0.3973509933774834,3.7326589646,2.249483217076821,True
016cae136d358dcdacbd7ac9f1864c09,GO,1.0,0.4205298013245033,3.784694732,2.1931178082781457,False
016cae136d358dcdacbd7ac9f1864c09,RS,1.0,0.4768211920529801,3.784694732,1.9800720783311259,False
016cae136d358dcdacbd7ac9f1864c09,SP,5.0,0.3973509933774834,3.784694732,2.2808425206092715,True
017692475c1c954ff597feda05131d73,ES,1.0,0.4205298013245033,3.8467848469,2.229097179495033,False
017692475c1c954ff597feda05131d73,GO,2.0,0.4503311258278146,3.8467848469,2.1144578959781453,False
017692475c1c954ff597feda05131d73,RJ,3.4,0.4092715231788079,3.8467848469,2.2724053532680797,True
017692475c1c954ff597feda05131d73,RS,1.0,0.3807947019867549,3.8467848469,2.38194955751755,False
017692475c1c954ff597feda05131d73,SP,2.6666666666666665,0.413355408388521,3.8467848469,2.2566955255268764,True
0176bf7839ab4e611dc01cdc3ef6f4e4,SP,5.0,0.369205298013245,3.9085624256,2.46550047045298,True
0182796b487918d688ba48cf3a0d1bf4,MG,5.0,0.3576158940397351,3.9085624256,2.51079837935894,True
0182db9fc95fd36e324e8a4c40c0819a,SP,4.0,0.4039735099337748,3.5946715137,2.1425194452516556,True
01847cb3f55acfd629641e58e38e561e,DF,5.0,0.4105960264900662,3.8984571536,2.297766136890066,True
01847cb3f55acfd629641e58e38e561e,MG,4.0,0.423841059602649,3.8984571536,2.2461309428026492,True
01847cb3f55acfd629641e58e38e561e,SP,5.0,0.4205298013245033,3.8984571536,2.259039741324503,True
01880e9ca075037ac0520fb94c07a79a,MG,5.0,0.3642384105960264,3.7326589646,2.3730811960370866,True
01880e9ca075037ac0520fb94c07a79a,SP,5.0,0.3940397350993377,3.7326589646,2.261843014972848,True
0192191cc1bc83262d6667c54c2e048f,PR,5.0,0.3741721854304636,4.0913398693,2.5604742890652314,True
0193fc18d9a6e9b9b0b3a41768fefa12,BA,4.0,0.423841059602649,3.5946715137,2.0711021304099337,True
01948c8dbac93beb665f136bccd530d8,DF,1.0,0.4006622516556291,3.8014885453000002,2.27837558509702,False
01a184b7d8422cd95e9cf2a8cff32b5e,SP,3.0,0.3874172185430463,3.7201514573,2.278900727153974,True
01a5038835acf17f141c7247956b72d6,MT,5.0,0.3841059602649007,3.4533366772,2.1268894766860926,True
01a5038835acf17f141c7247956b72d6,RJ,4.0,0.3774834437086092,3.4533366772,2.1497592560052983,True
01a52711e989a817ab8100ddcf8d2940,MG,5.0,0.4105960264900662,3.8398687929,2.263233924292053,True
01a9707790aab6855a6438b92c4c396b,SP,2.0,0.3708609271523179,3.7201514573,2.3404926386986755,False
01a977e282d5884149e79181506c0941,CE,5.0,0.4072847682119205,3.8860400594,2.3033151345450333,True
01b0238705b6ae8e35c6fea837e6ae4a,SP,1.0,0.3973509933774834,3.8398687929,2.3140931136019867,False
01b660ebc1a0c293ccf9b117fa6dd8bb,SP,5.0,0.3973509933774834,3.7201514573,2.2419455802271524,True
01bc2a3c12d6e588aecb54ffad194c13,SP,5.0,0.4205298013245033,3.784694732,2.1931178082781457,True
01bd9be7c04525d23a4a901b4abbf56c,PE,5.0,0.3741721854304636,3.7201514573,2.328174256389735,True
01bd9be7c04525d23a4a901b4abbf56c,SP,5.0,0.4105960264900662,3.7201514573,2.1926720509913906,True
01c2e91674406ebaca6a1bbf7f61c3f0,RJ,1.0,0.3675496688741722,3.4931060026,2.2092160480019865,False
01c69d0fbb0d9d8f42ac171ac1238233,CE,5.0,0.3807947019867549,3.8398687929,2.377667100239404,True
01c96f284d6c40f92f25142a59328511,RS,4.0,0.4271523178807947,3.8984571536,2.2332221442807945,True
01c96f284d6c40f92f25142a59328511,SP,5.0,0.4304635761589404,3.8984571536,2.2203133457589406,True
01c9a70868bec5b748c67fcc26ce5895,MG,5.0,0.3807947019867549,3.8860400594,2.4062565930721855,True
01c9a70868bec5b748c67fcc26ce5895,MS,4.0,0.3874172185430463,3.8860400594,2.380521228440398,True
01c9a70868bec5b748c67fcc26ce5895,PR,4.5,0.3791390728476821,3.8860400594,2.4126904342301323,True
01c9a70868bec5b748c67fcc26ce5895,RJ,2.0,0.3940397350993377,3.8860400594,2.3547858638086097,False
01c9a70868bec5b748c67fcc26ce5895,SP,3.3333333333333335,0.4061810154525386,3.8860400594,2.3076043619836644,True
01caf54032309b518a584331b8a673f6,MG,5.0,0.4039735099337748,4.144960942,2.4705065217218545,True
01cb96c64e8e35f29826a58963f6ecc5,BA,5.0,0.3642384105960264,3.3871539075,2.15342235178808,True
01cdc6fbdb39fc792bb4c40164ce2331,PA,2.0,0.4701986754966887,3.7326589646,1.9775676633642387,True
01cf56cd6138b926a4802d16fc304149,DF,4.0,0.3774834437086092,3.7521755038,2.3357913732264906,True
01cf56cd6138b926a4802d16fc304149,SP,1.0,0.4006622516556291,3.7521755038,2.2488204178403977,False
01cf7c4cffff8db0a1cbe612bd2d50a4,RJ,3.0,0.3443708609271523,3.4585112713,2.267500767276159,True
01cf7c4cffff8db0a1cbe612bd2d50a4,SP,4.5,0.390728476821192,3.4585112713,2.1071724301960266,True
01cfc3d9c29504c2d370933e53f002b4,MG,5.0,0.3973509933774834,3.8467848469,2.3182610666748342,True
01d15932271068f9fd1f369b8449cac1,MG,5.0,0.4172185430463576,3.9085624256,2.277837704985431,True
01d15932271068f9fd1f369b8449cac1,SP,5.0,0.4006622516556291,3.9085624256,2.342549003422517,True
01d4157fd9738ea81038316ae4cfc192,RJ,5.0,0.4337748344370861,3.4533366772,1.955366131792053,True
01d4157fd9738ea81038316ae4cfc192,SP,3.0,0.4271523178807947,3.4533366772,1.978235911111258,True
01da7f08d8327e0b4fab7edaa0c417a4,MG,1.0,0.4900662251655629,3.6096858378,1.8407007252357612,False
01da7f08d8327e0b4fab7edaa0c417a4,PR,2.0,0.4337748344370861,3.6096858378,2.0438949611384105,False
01da7f08d8327e0b4fab7edaa0c417a4,SP,5.0,0.4205298013245033,3.6096858378,2.0917053695860925,True
01e20e6604216c8adb31d463214ba00c,PI,5.0,0.3509933774834437,3.2681556829,2.121054681617218,True
01e25be2c25019945382e057a8292e72,RS,3.0,0.4900662251655629,3.4533366772,1.7609730075788077,True
01e66dc5bf4d5a186d856506a4f0fea2,PE,1.0,0.4006622516556291,3.784694732,2.2683104188476824,False
01ea47d0dff23faa8d07ba3f353d2af0,MG,5.0,0.4072847682119205,3.7326589646,2.2124038233887418,True
01ece5f98b5fe510881404f92229a49f,SP,3.0,0.3973509933774834,3.4533366772,2.081149918047682,True
01ecf875ab885ebcae3dd2b1ccc4715f,SP,3.0,0.4006622516556291,3.7521755038,2.2488204178403977,True
01ef0716b68c8493434ad32430c24e18,PA,1.0,0.4172185430463576,3.4533366772,2.0125405800900666,False
01ef0716b68c8493434ad32430c24e18,SP,4.5,0.4039735099337748,3.4533366772,2.058280138728477,True
01f1608fbd6fc5b04308ff6157326e6d,SP,3.0,0.4569536423841059,3.6096858378,1.9602267463549672,True
01f2d77d8a63937c77c7128ce4bd2ada,PR,2.0,0.4006622516556291,3.7326589646,2.237123419180795,False
01f2d77d8a63937c77c7128ce4bd2ada,SP,5.0,0.4039735099337748,3.7326589646,2.2247636212847683,True
01f3a99b81f49109d42540d84bcb8e07,SP,4.0,0.4304635761589404,3.784694732,2.155521502993378,True
01fc56750f0d3444c4a1746ecf19dee0,RJ,5.0,0.4089403973509933,3.784694732,2.236980164443709,True
01fd8a430d3bea327b7c71e651391001,SP,5.0,0.3741721854304636,3.8014885453000002,2.3790772684162254,True
01ff1ff8aa5dec93e9938b989393a4ca,MG,3.0,0.3973509933774834,3.8467848469,2.3182610666748342,True
01ff1ff8aa5dec93e9938b989393a4ca,SC,1.0,0.3940397350993377,3.8467848469,2.3309987648433776,False
01ff1ff8aa5dec93e9938b989393a4ca,SP,5.0,0.4155629139072848,3.8467848469,2.248203726747848,True
02044dc95cf33aaf55e03bde1b042539,DF,5.0,0.4039735099337748,3.4931060026,2.0819837101589402,True
02090f97a28b3d10d19a09f045f6df34,RJ,5.0,0.4437086092715231,3.9465592571,2.1954369377245038,True
020a80cb704bf65f38761fcedf2af192,MG,4.0,0.4006622516556291,3.7326589646,2.237123419180795,True
020a80cb704bf65f38761fcedf2af192,PR,1.0,0.3874172185430463,3.7326589646,2.2865626107649013,False
020a80cb704bf65f38761fcedf2af192,RJ,3.0,0.4536423841059602,3.7326589646,2.039366652844371,True
020a80cb704bf65f38761fcedf2af192,SP,3.5,0.4039735099337748,3.7326589646,2.2247636212847683,True
021426c19c264227de3c34e3f5e2f4ee,SP,5.0,0.4039735099337748,3.8341513727,2.28525578505298,True
021c41b063949bf529b79289c58e0a8b,SP,5.0,0.3973509933774834,3.8341513727,2.310647515998013,True
021d39ee869e87d5288f4e731df4a90e,BA,1.0,0.4271523178807947,3.7201514573,2.1310801394466887,False
0226c9207aea0b16076a27ca65cb4929,BA,2.0,0.5033112582781457,3.8467848469,1.9106547252814567,True
0226c9207aea0b16076a27ca65cb4929,SC,5.0,0.4735099337748344,3.8467848469,2.0252940087983444,True
02293621a345f7cddda16c5d9c7990e4,PA,4.0,0.3841059602649007,3.6096858378,2.223183992817219,True
0233382eae30811d6dfffbbfb5de36d8,SP,3.0,0.4139072847682119,3.6820827321,2.1580418661645697,True
02335f37af17baf50a91273e4bdc8ef4,SP,1.0,0.4172185430463576,3.8860400594,2.2647120875973514,False
0233dd6f06e23c705ab76dc3ab165837,RJ,1.0,0.3609271523178808,3.9085624256,2.4978561196715234,False
0233dd6f06e23c705ab76dc3ab165837,TO,5.0,0.3940397350993377,3.9085624256,2.368433522797351,True
023a60ac6b3484afe23d788ce2444df0,SP,5.0,0.4006622516556291,3.4533366772,2.0697150283880794,True
0241aa4ed831b73fd4940ffd9cec20dc,ES,5.0,0.390728476821192,3.567251462,2.1734247318145696,True
02475368dfb38934fe55f574024fe1d7,AC,5.0,0.390728476821192,3.9465592571,2.404526169888742,True
02475368dfb38934fe55f574024fe1d7,MG,4.0,0.3774834437086092,3.9465592571,2.4567984779298015,True
02475368dfb38934fe55f574024fe1d7,RJ,5.0,0.3609271523178808,3.9465592571,2.522138862981126,True
02475368dfb38934fe55f574024fe1d7,SP,3.0,0.4304635761589404,3.9465592571,2.247709245765563,True
025249b91a565601dc1b8f47ee7a230e,RJ,5.0,0.4072847682119205,3.9465592571,2.3391857848374173,True
0254806b6c237bd1f21cae60ea8d1533,MT,1.0,0.4701986754966887,3.4585112713,1.832323852344371,False
0254a096e569c4a89b6870e9d4a65c3c,MG,5.0,0.4039735099337748,3.9133497922,2.332460141046358,True
0254a096e569c4a89b6870e9d4a65c3c,MT,5.0,0.4172185430463576,3.9133497922,2.28062769346755,True
0254a096e569c4a89b6870e9d4a65c3c,SP,4.0,0.4271523178807947,3.9133497922,2.2417533577834434,True
025dcf8f0a969c92d254bc425b380685,SP,5.0,0.4370860927152318,3.7326589646,2.1011656423245033,True
025dcf8f0a969c92d254bc425b380685,TO,4.0,0.3741721854304636,3.7326589646,2.336001802349007,True
025dd9fac2544d8e7e3451ec87bc6511,RJ,5.0,0.3807947019867549,3.4533366772,2.1383243663456954,True
02623b0e4e6b951aefb23575de1f3886,RS,1.0,0.3708609271523179,3.7201514573,2.3404926386986755,False
