product_id,customer_state,normalized_delay
008cff0e5792219fae03e570f980b330,RJ,0.34105960264900664
008cff0e5792219fae03e570f980b330,SC,0.3890728476821192
008cff0e5792219fae03e570f980b330,SP,0.3932119205298013
00905d58c87afcbce21420b3712cacaa,SP,0.43874172185430466
00929aaa7751a77220db9caa1ae6d3ab,RJ,0.40397350993377484
0092a9e1c8a471753ed7ffa7eef5086e,SP,0.4105960264900662
00989337a1916a0055eedd1fdb35eb53,SP,0.4304635761589404
009af1277432f1a05742df69cdf72d1e,MG,0.40066225165562913
009c09f439988bc06a93d6b8186dce73,GO,0.40397350993377484
009df2b0bc078648fc4f5898de8cabff,MG,0.46357615894039733
00a985c524adbb97a4211e4ce17aabec,SP,0.4271523178807947
00ae7076313576f94d9107599d79a978,PR,0.3708609271523179
00b264091d1c8df03976c3f3b176b35c,SC,0.39072847682119205
00b782074a5ec523bf31951b4935d572,RJ,0.40066225165562913
00ba6d766f0b1d7b78a5ce3e1e033263,RS,0.36423841059602646
00ba6d766f0b1d7b78a5ce3e1e033263,SP,0.40794701986754967
00baba5b58e274d0332a0c8a0a66f877,MG,0.40066225165562913
00baba5b58e274d0332a0c8a0a66f877,SP,0.423841059602649
00bc6e6d4ceb98ec7ed058b0a243a8b9,MG,0.39072847682119205
00be617b58175bf207fd35910d5097a4,RJ,0.3509933774834437
00c1e6d55fe174bfbb179257255e49bb,MG,0.36423841059602646
00c794371af4dc7c5b6ba3ef913556bb,MG,0.3741721854304636
00cc15e0cef551848c797ab75ba904b1,RJ,0.4205298013245033
00d2add85b1f5aba6bb3d5d977314e25,MA,0.4105960264900662
00d2fa6f2a87633084c8e0400d41a65a,SP,0.4139072847682119
00d51a45854ebce28acda79f414388ee,MG,0.4205298013245033
00de7f393d962717eeeb2d7131a40dba,BA,0.4337748344370861
00de7f393d962717eeeb2d7131a40dba,MA,0.4337748344370861
00de7f393d962717eeeb2d7131a40dba,MG,0.40728476821192056
00de7f393d962717eeeb2d7131a40dba,PA,0.44039735099337746
00de7f393d962717eeeb2d7131a40dba,PB,0.40397350993377484
00de7f393d962717eeeb2d7131a40dba,RJ,0.4304635761589404
00de7f393d962717eeeb2d7131a40dba,SP,0.41721854304635764
00df6fc5f33cc3f7ceec4ec6337d9cd7,SP,0.423841059602649
00e32638060f6356e6f00749dc466b5c,SP,0.40066225165562913
00e4ded51458037ecda216453eb79d3c,PI,0.37748344370860926
00e62bcf9337ca4c5d5b4c5c8188f8d2,MG,0.3973509933774834
00f179926ae5965cd6ff548d765d8a61,SE,0.4271523178807947
00f42e56821b1779fbf397fe72639054,SP,0.4105960264900662
00f8c37377b038c9c791128d2f928111,RS,0.47019867549668876
00faa46f36261af8bbf3a4d37fa4841b,BA,0.36423841059602646
00faa46f36261af8bbf3a4d37fa4841b,ES,0.40066225165562913
00faa46f36261af8bbf3a4d37fa4841b,PR,0.36423841059602646
00faa46f36261af8bbf3a4d37fa4841b,RJ,0.36920529801324503
00faa46f36261af8bbf3a4d37fa4841b,RO,0.3443708609271523
00fefaf41156bb4b0d850fb27da97897,RJ,0.347682119205298
00fefaf41156bb4b0d850fb27da97897,SP,0.4105960264900662
0105b5323d24fc655f73052694dbbb3a,RJ,0.39403973509933776
01078a94cb29913dfda1a962fd4e3400,PR,0.38079470198675497
010a3a47c14f1295796c08419f32cef6,RS,0.26490066225165565
010c38887e6a41a5acfea2687515b254,SP,0.40397350993377484
010f24a605e8431fc68562e597f80d63,SP,0.40728476821192056
0110573bc9195aa810a4384f189f48f5,RJ,0.39403973509933776
0111ab6fb41da433e0f17d3f4ec2c8f5,MG,0.4205298013245033
0112c32bab2fb9a2147b92cdd5f1d3e7,PR,0.4337748344370861
011377a7487fef47fc9e73fa5f7322a6,MA,0.41721854304635764
0116f3b947377cccf0135f8071b54d74,PR,0.4105960264900662
011ae9863bd5b15e528a16dd8ceb4772,DF,0.4105960264900662
011ae9863bd5b15e528a16dd8ceb4772,PE,0.3576158940397351
011ae9863bd5b15e528a16dd8ceb4772,SP,0.46688741721854304
011bb8a6af5178b33871a83c4f297d32,BA,0.39403973509933776
011be89e68e286ac07f51c22ecbb04aa,MG,0.39403973509933776
01217a683550744160a91eaa46a92305,MG,0.4867549668874172
01217a683550744160a91eaa46a92305,RJ,0.4105960264900662
0124d1581f26143e988b8e1a4b7adab7,SP,0.40397350993377484
0127db1f4effcf8f5b88d80588bc5624,PA,0.40066225165562913
0129d1e9b29d3fe6833cc922374cd252,MG,0.41721854304635764
0130c4375ccbe30dbfa676abd076a056,SP,0.40066225165562913
0135900191d4383219257d6fde585ccf,SP,0.41721854304635764
01365901d8f2247976a7e5d4c98c52c0,MG,0.40397350993377484
013b5dd7d319685753e2c12292975615,SP,0.41721854304635764
013e6676e0e3529e5909ff54370daddf,SP,0.3890728476821192
013ee64977aaa6b2b25475095162e0e9,MG,0.38741721854304634
013ee64977aaa6b2b25475095162e0e9,PR,0.4271523178807947
013ee64977aaa6b2b25475095162e0e9,SC,0.46357615894039733
013ee64977aaa6b2b25475095162e0e9,SP,0.41721854304635764
013fef6ee8c8f3ff998e8f0a950a0495,SP,0.4470198675496689
0141f5b2fc5389a8b247ae23b58482ef,SP,0.40397350993377484
01422266d7a3131403364787ef9dab11,SC,0.4139072847682119
01422266d7a3131403364787ef9dab11,SP,0.40397350993377484
014a8a503291921f7b004a5215bb3c36,DF,0.4139072847682119
014a8a503291921f7b004a5215bb3c36,MA,0.41721854304635764
014a8a503291921f7b004a5215bb3c36,MS,0.40728476821192056
014a8a503291921f7b004a5215bb3c36,MT,0.38741721854304634
014a8a503291921f7b004a5215bb3c36,PR,0.40397350993377484
014a8a503291921f7b004a5215bb3c36,RJ,0.3741721854304636
014a8a503291921f7b004a5215bb3c36,SC,0.4139072847682119
014a8a503291921f7b004a5215bb3c36,SP,0.47218543046357614
014d94f219fbff1166b9cf700eee36b2,SP,0.39403973509933776
0152cb427657428c06633fce6d721da4,SP,0.40728476821192056
0152f69b6cf919bcdaf117aa8c43e5a2,ES,0.37748344370860926
0152f69b6cf919bcdaf117aa8c43e5a2,GO,0.3509933774834437
0152f69b6cf919bcdaf117aa8c43e5a2,MG,0.39072847682119205
0152f69b6cf919bcdaf117aa8c43e5a2,MS,0.39072847682119205
0152f69b6cf919bcdaf117aa8c43e5a2,RJ,0.35827814569536426
0152f69b6cf919bcdaf117aa8c43e5a2,RS,0.4470198675496689
0152f69b6cf919bcdaf117aa8c43e5a2,SP,0.3601913171449595
015527ec9502daa03dfd0e22ef1d1288,SP,0.4139072847682119
01586bfbe1d5449887f1cac4ad1fbd02,SP,0.3443708609271523
015f06d7b83e5a6f7d1765fb5d8bdfa6,SP,0.4304635761589404
01604238fbc11ce379e537a76b26bc94,MG,0.423841059602649
0164201c7c8b81dc5779e015e2d7be59,DF,0.44039735099337746
016711f78a6a87696645db0a6a834826,MG,0.40066225165562913
016711f78a6a87696645db0a6a834826,RJ,0.3658940397350993
016711f78a6a87696645db0a6a834826,SP,0.3945916114790287
0168e1b28d8e55a515928cf656eff0a4,GO,0.3973509933774834
016cae136d358dcdacbd7ac9f1864c09,GO,0.4205298013245033
016cae136d358dcdacbd7ac9f1864c09,RS,0.4768211920529801
016cae136d358dcdacbd7ac9f1864c09,SP,0.3973509933774834
017692475c1c954ff597feda05131d73,ES,0.4205298013245033
017692475c1c954ff597feda05131d73,GO,0.4503311258278146
017692475c1c954ff597feda05131d73,RJ,0.40927152317880794
017692475c1c954ff597feda05131d73,RS,0.38079470198675497
017692475c1c954ff597feda05131d73,SP,0.413355408388521
0176bf7839ab4e611dc01cdc3ef6f4e4,SP,0.36920529801324503
0182796b487918d688ba48cf3a0d1bf4,MG,0.3576158940397351
0182db9fc95fd36e324e8a4c40c0819a,SP,0.40397350993377484
01847cb3f55acfd629641e58e38e561e,DF,0.4105960264900662
01847cb3f55acfd629641e58e38e561e,MG,0.423841059602649
01847cb3f55acfd629641e58e38e561e,SP,0.4205298013245033
01880e9ca075037ac0520fb94c07a79a,MG,0.36423841059602646
01880e9ca075037ac0520fb94c07a79a,SP,0.39403973509933776
0192191cc1bc83262d6667c54c2e048f,PR,0.3741721854304636
0193fc18d9a6e9b9b0b3a41768fefa12,BA,0.423841059602649
01948c8dbac93beb665f136bccd530d8,DF,0.40066225165562913
01a184b7d8422cd95e9cf2a8cff32b5e,SP,0.38741721854304634
01a5038835acf17f141c7247956b72d6,MT,0.3841059602649007
01a5038835acf17f141c7247956b72d6,RJ,0.37748344370860926
01a52711e989a817ab8100ddcf8d2940,MG,0.4105960264900662
01a9707790aab6855a6438b92c4c396b,SP,0.3708609271523179
01a977e282d5884149e79181506c0941,CE,0.40728476821192056
01b0238705b6ae8e35c6fea837e6ae4a,SP,0.3973509933774834
01b660ebc1a0c293ccf9b117fa6dd8bb,SP,0.3973509933774834
01bc2a3c12d6e588aecb54ffad194c13,SP,0.4205298013245033
01bd9be7c04525d23a4a901b4abbf56c,PE,0.3741721854304636
01bd9be7c04525d23a4a901b4abbf56c,SP,0.4105960264900662
01c2e91674406ebaca6a1bbf7f61c3f0,RJ,0.3675496688741722
01c69d0fbb0d9d8f42ac171ac1238233,CE,0.38079470198675497
01c96f284d6c40f92f25142a59328511,RS,0.4271523178807947
01c96f284d6c40f92f25142a59328511,SP,0.4304635761589404
01c9a70868bec5b748c67fcc26ce5895,MG,0.38079470198675497
01c9a70868bec5b748c67fcc26ce5895,MS,0.38741721854304634
01c9a70868bec5b748c67fcc26ce5895,PR,0.3791390728476821
01c9a70868bec5b748c67fcc26ce5895,RJ,0.39403973509933776
01c9a70868bec5b748c67fcc26ce5895,SP,0.40618101545253865
01caf54032309b518a584331b8a673f6,MG,0.40397350993377484
01cb96c64e8e35f29826a58963f6ecc5,BA,0.36423841059602646
01cdc6fbdb39fc792bb4c40164ce2331,PA,0.47019867549668876
01cf56cd6138b926a4802d16fc304149,DF,0.37748344370860926
01cf56cd6138b926a4802d16fc304149,SP,0.40066225165562913
01cf7c4cffff8db0a1cbe612bd2d50a4,RJ,0.3443708609271523
01cf7c4cffff8db0a1cbe612bd2d50a4,SP,0.39072847682119205
01cfc3d9c29504c2d370933e53f002b4,MG,0.3973509933774834
01d15932271068f9fd1f369b8449cac1,MG,0.41721854304635764
01d15932271068f9fd1f369b8449cac1,SP,0.40066225165562913
01d4157fd9738ea81038316ae4cfc192,RJ,0.4337748344370861
01d4157fd9738ea81038316ae4cfc192,SP,0.4271523178807947
01da7f08d8327e0b4fab7edaa0c417a4,MG,0.4900662251655629
01da7f08d8327e0b4fab7edaa0c417a4,PR,0.4337748344370861
01da7f08d8327e0b4fab7edaa0c417a4,SP,0.4205298013245033
01e20e6604216c8adb31d463214ba00c,PI,0.3509933774834437
01e25be2c25019945382e057a8292e72,RS,0.4900662251655629
01e66dc5bf4d5a186d856506a4f0fea2,PE,0.40066225165562913
01ea47d0dff23faa8d07ba3f353d2af0,MG,0.40728476821192056
01ece5f98b5fe510881404f92229a49f,SP,0.3973509933774834
01ecf875ab885ebcae3dd2b1ccc4715f,SP,0.40066225165562913
01ef0716b68c8493434ad32430c24e18,PA,0.41721854304635764
01ef0716b68c8493434ad32430c24e18,SP,0.40397350993377484
01f1608fbd6fc5b04308ff6157326e6d,SP,0.45695364238410596
01f2d77d8a63937c77c7128ce4bd2ada,PR,0.40066225165562913
01f2d77d8a63937c77c7128ce4bd2ada,SP,0.40397350993377484
01f3a99b81f49109d42540d84bcb8e07,SP,0.4304635761589404
01fc56750f0d3444c4a1746ecf19dee0,RJ,0.40894039735099336
01fd8a430d3bea327b7c71e651391001,SP,0.3741721854304636
01ff1ff8aa5dec93e9938b989393a4ca,MG,0.3973509933774834
01ff1ff8aa5dec93e9938b989393a4ca,SC,0.39403973509933776
01ff1ff8aa5dec93e9938b989393a4ca,SP,0.4155629139072848
02044dc95cf33aaf55e03bde1b042539,DF,0.40397350993377484
02090f97a28b3d10d19a09f045f6df34,RJ,0.44370860927152317
020a80cb704bf65f38761fcedf2af192,MG,0.40066225165562913
020a80cb704bf65f38761fcedf2af192,PR,0.38741721854304634
020a80cb704bf65f38761fcedf2af192,RJ,0.45364238410596025
020a80cb704bf65f38761fcedf2af192,SP,0.40397350993377484
021426c19c264227de3c34e3f5e2f4ee,SP,0.40397350993377484
021c41b063949bf529b79289c58e0a8b,SP,0.3973509933774834
021d39ee869e87d5288f4e731df4a90e,BA,0.4271523178807947
0226c9207aea0b16076a27ca65cb4929,BA,0.5033112582781457
0226c9207aea0b16076a27ca65cb4929,SC,0.4735099337748344
02293621a345f7cddda16c5d9c7990e4,PA,0.3841059602649007
0233382eae30811d6dfffbbfb5de36d8,SP,0.4139072847682119
02335f37af17baf50a91273e4bdc8ef4,SP,0.41721854304635764
0233dd6f06e23c705ab76dc3ab165837,RJ,0.3609271523178808
0233dd6f06e23c705ab76dc3ab165837,TO,0.39403973509933776
023a60ac6b3484afe23d788ce2444df0,SP,0.40066225165562913
0241aa4ed831b73fd4940ffd9cec20dc,ES,0.39072847682119205
02475368dfb38934fe55f574024fe1d7,AC,0.39072847682119205
02475368dfb38934fe55f574024fe1d7,MG,0.37748344370860926
02475368dfb38934fe55f574024fe1d7,RJ,0.3609271523178808
02475368dfb38934fe55f574024fe1d7,SP,0.4304635761589404
025249b91a565601dc1b8f47ee7a230e,RJ,0.40728476821192056
0254806b6c237bd1f21cae60ea8d1533,MT,0.47019867549668876
0254a096e569c4a89b6870e9d4a65c3c,MG,0.40397350993377484
0254a096e569c4a89b6870e9d4a65c3c,MT,0.41721854304635764
0254a096e569c4a89b6870e9d4a65c3c,SP,0.4271523178807947
025dcf8f0a969c92d254bc425b380685,SP,0.4370860927152318
025dcf8f0a969c92d254bc425b380685,TO,0.3741721854304636
025dd9fac2544d8e7e3451ec87bc6511,RJ,0.38079470198675497
02623b0e4e6b951aefb23575de1f3886,RS,0.3708609271523179
026b77b15418f2a8114dfb0026739be4,SP,0.41192052980132454
026ddfe4a1a29002815e6da024d6128e,RJ,0.33774834437086093
0271c9f7fe6a29e563ddb672cdcc2968,BA,0.37748344370860926
027325f946f1b3d8f94c3496e9a59a10,GO,0.40728476821192056
027bb42a4ef22da4c7a80ecf9c60ba0c,MA,0.34105960264900664
027cdd14a677a5834bc67a9789db5021,BA,0.34602649006622516
027cdd14a677a5834bc67a9789db5021,MG,0.3841059602649007
027cdd14a677a5834bc67a9789db5021,MS,0.4105960264900662
027cdd14a677a5834bc67a9789db5021,PR,0.4105960264900662
027cdd14a677a5834bc67a9789db5021,RJ,0.402317880794702
027cdd14a677a5834bc67a9789db5021,RO,0.4337748344370861
027cdd14a677a5834bc67a9789db5021,RS,0.3675496688741722
027cdd14a677a5834bc67a9789db5021,SP,0.41492613346917984
02851253400fd18410f8eb4369cff9e1,PE,0.38741721854304634
0296dd002a346e3bbdda4e0bc48a5073,DF,0.4139072847682119
0296dd002a346e3bbdda4e0bc48a5073,MG,0.3741721854304636
0296dd002a346e3bbdda4e0bc48a5073,SP,0.423841059602649
02a0c276d5a252215b48269dea73a6e7,MG,0.3609271523178808
02a0c276d5a252215b48269dea73a6e7,SP,0.4205298013245033
02a3073438c0d024f60e34a05bd340c4,SP,0.3973509933774834
02a60f0074f36110106a16d15267aad5,MG,0.3973509933774834
02a79d79e818ad0be36cfc843a6af7ad,RJ,0.39072847682119205
02a97df83a8a100c7d2b14a02aea6a3d,RJ,0.3973509933774834
02b750ee6f6f12a23c311b775ee4427a,RN,0.41721854304635764
02b7929be620a2f05bb13d0c0e2cbd48,SP,0.38741721854304634
02c9b70f3d2ddf38f1120e09d4f9cd45,SP,0.38741721854304634
02cd4165b1e6a3782def2e4e851ae884,SP,0.40397350993377484
02ce467092b184e71d3967d29110adc1,BA,0.38079470198675497
02ce467092b184e71d3967d29110adc1,MG,0.39072847682119205
02ce467092b184e71d3967d29110adc1,RJ,0.402317880794702
02ce467092b184e71d3967d29110adc1,RS,0.40066225165562913
02ce467092b184e71d3967d29110adc1,SE,0.3576158940397351
02ce467092b184e71d3967d29110adc1,SP,0.41280353200883
02d48451331287e2bf12560d032d57a6,RJ,0.4370860927152318
02d53241d2a3c4b1d65f21028e15fde8,RJ,0.48013245033112584
02d5d374678728b3af7bd59ee012abb4,PR,0.4900662251655629
02d7f60ee640c8218aab6a668bbd2c56,MT,0.40066225165562913
02db1469fdcd31a4fb670da6caec8bf6,SP,0.4205298013245033
02ed3b595447e948efc3eac897e4df0e,MS,0.3609271523178808
02ed3b595447e948efc3eac897e4df0e,PR,0.40397350993377484
02ed3b595447e948efc3eac897e4df0e,RJ,0.37748344370860926
02ed3b595447e948efc3eac897e4df0e,SP,0.40286975717439294
02ee0862685e90b57cc241b7c9885f95,MG,0.40397350993377484
02ee0862685e90b57cc241b7c9885f95,RJ,0.3890728476821192
02ee0862685e90b57cc241b7c9885f95,SP,0.41280353200883
02f381f455650d4c7b90c96dc50a6206,SP,0.3576158940397351
02f5620577c231921c3b01678005d2ba,BA,0.36423841059602646
02f5620577c231921c3b01678005d2ba,RJ,0.4205298013245033
02f8dd9b448d3ec2c73e65a22da1121c,PR,0.3741721854304636
02f8dd9b448d3ec2c73e65a22da1121c,SP,0.423841059602649
02fb2d61da1247bf732360ea76b16240,BA,0.40397350993377484
02fb2d61da1247bf732360ea76b16240,MG,0.40066225165562913
02fb2d61da1247bf732360ea76b16240,RJ,0.3973509933774834
02fb2d61da1247bf732360ea76b16240,SP,0.40728476821192056
02fbee632a2044d48ab16d57eec4db58,SC,0.4205298013245033
02fbee632a2044d48ab16d57eec4db58,SP,0.4514348785871965
02fcaaaba3a4b4882987a3639d968572,MG,0.40397350993377484
0302c3fcf5e2d9526e243db50d30d5e3,RS,0.3973509933774834
030729544fc3eb6a40981f877e836450,BA,0.40397350993377484
03078714f1e3f3758555f67ff35b4b01,MG,0.40728476821192056
03078714f1e3f3758555f67ff35b4b01,PA,0.2947019867549669
03078714f1e3f3758555f67ff35b4b01,RJ,0.45695364238410596
03078714f1e3f3758555f67ff35b4b01,RS,0.40728476821192056
030f129f7f4681d3996e2531840057af,SP,0.4552980132450331
03137dc3af3dc8138e070c4536407618,SP,0.4105960264900662
0320a1be5c5224f64bfbffa583cf03d6,MG,0.423841059602649
0320a1be5c5224f64bfbffa583cf03d6,RS,0.347682119205298
0333795efd58e3c33c5850b92721c3e4,DF,0.34105960264900664
0335b2f76fdeed85180abe8c6c444aa4,SP,0.40397350993377484
033c52084417b98d716d863d8bd11fba,ES,0.39072847682119205
033c52084417b98d716d863d8bd11fba,SC,0.3841059602649007
033c52084417b98d716d863d8bd11fba,SP,0.39403973509933776
033ccb3016d3b24bc724629b8df41f94,MG,0.3741721854304636
033e5e4f49acb5621c782ac8a37aa90b,SP,0.4105960264900662
034abfb9b758233fd393bd361d4ec599,SP,0.4205298013245033
034ecce08e1adf75b5fecf2faac7ed11,SP,0.3973509933774834
03511a5e5d4c3d8ef00f1578e1419800,RJ,0.4205298013245033
03511a5e5d4c3d8ef00f1578e1419800,RS,0.3509933774834437
0354c6a8cb8961e29b70e564b93861fe,SC,0.4105960264900662
0354c6a8cb8961e29b70e564b93861fe,SP,0.40728476821192056
03566b85189259c49476f004ad2afd08,DF,0.40066225165562913
03566b85189259c49476f004ad2afd08,GO,0.3973509933774834
035a4019c8009b57768aa3c1e1ad63a3,RN,0.45695364238410596
03624ffc0958f7ea385b6d4e088532b0,RJ,0.37748344370860926
0364c36f8e845e4d309c0a3accc04b1c,MG,0.39403973509933776
0364c36f8e845e4d309c0a3accc04b1c,RJ,0.4155629139072848
0364c36f8e845e4d309c0a3accc04b1c,SP,0.44867549668874174
0366dd798c6de7ec8d16c23de6a82cfd,RJ,0.4139072847682119
036734b5a58d5d4f46b0616ddc047ced,BA,0.45364238410596025
036734b5a58d5d4f46b0616ddc047ced,ES,0.41721854304635764
036734b5a58d5d4f46b0616ddc047ced,MA,0.4205298013245033
036734b5a58d5d4f46b0616ddc047ced,MG,0.3995584988962473
036734b5a58d5d4f46b0616ddc047ced,PA,0.36423841059602646
036734b5a58d5d4f46b0616ddc047ced,PB,0.45695364238410596
036734b5a58d5d4f46b0616ddc047ced,PE,0.3973509933774834
036734b5a58d5d4f46b0616ddc047ced,RJ,0.41887417218543044
036734b5a58d5d4f46b0616ddc047ced,SE,0.3973509933774834
036734b5a58d5d4f46b0616ddc047ced,SP,0.41307947019867547
0368744ea61d6163219e3bcbbbac3680,PR,0.40728476821192056
036bcd084feae22f3a997f5080ec30df,PR,0.3543046357615894
037a23831f142c505b119215d92eaf7e,SP,0.4470198675496689
037c68f178aefdd7a880a951dedc04d1,SP,0.3973509933774834
037f82112a937df3f1486fa81eb1f127,MA,0.38079470198675497
03826ede2cac52b3011b58cfd58c84f9,SP,0.40728476821192056
0388b93e2992639ef7de7b35b2ba91b2,MG,0.39072847682119205
038967227fb1bc9b30d6e1c81fa2d2be,DF,0.3576158940397351
038c0dd7c1e48a1588f8919a0c305727,SP,0.4337748344370861
03940e741e919e2c258e177d875f8423,PR,0.38079470198675497
03973c594aba6474ba73ab090dcdc4e2,SP,0.4205298013245033
03a20f79e4c056b48ce29b3e30beb0fb,MG,0.40397350993377484
03a20f79e4c056b48ce29b3e30beb0fb,SP,0.4139072847682119
03a22dc9d5b99f07ca366f91aa7f7e4b,RS,0.3708609271523179
03aad9707028422f38b0563410912177,ES,0.44370860927152317
03aad9707028422f38b0563410912177,GO,0.3973509933774834
03aad9707028422f38b0563410912177,PR,0.39072847682119205
03aad9707028422f38b0563410912177,SP,0.4216335540838852
03b58043df5d7424df7eac2be2511c51,PR,0.4304635761589404
03bb06cda40712fb8473f7962fb7d198,AM,0.3211920529801324
03bb06cda40712fb8473f7962fb7d198,ES,0.44370860927152317
03bb06cda40712fb8473f7962fb7d198,MG,0.39403973509933776
03bb06cda40712fb8473f7962fb7d198,SP,0.4227373068432671
03bb24d19ea7449ce170e0888d830707,SC,0.4867549668874172
03bb24d19ea7449ce170e0888d830707,SP,0.3973509933774834
03c14a3d479e334e87ee5baf2563811d,MG,0.40066225165562913
03c1fa561b6e1d70f9fa22ab1f08c762,CE,0.37748344370860926
03c395f45f46b57acf3db9a696fba6d6,PE,0.4304635761589404
03c526c6224e8b74620b3b1ff4d0f3ad,SP,0.40728476821192056
03ccf3bdaa33497fa04d1e2f746a4555,MG,0.39072847682119205
03d10117bf5dbd1e4f194566be73de5a,BA,0.49337748344370863
03d19e503abb1698d26d630c0017b11e,MG,0.39403973509933776
03d4233b9e3382adaed9e5c58626f1dc,ES,0.38741721854304634
03d463c3dea9d1650ce0683b7c964b03,TO,0.39403973509933776
03d7ad0ce97624c931b3abde02b5d819,CE,0.3973509933774834
03d7ad0ce97624c931b3abde02b5d819,PA,0.38079470198675497
03d7ad0ce97624c931b3abde02b5d819,RJ,0.40066225165562913
03d817e5e392e78674ed0bd8195f9159,MA,0.32450331125827814
03e1c946c0ddfc58724ff262aef08dff,BA,0.37748344370860926
03e4e6709b7d6415746769c0bc3e9131,RS,0.40397350993377484
03e4e6709b7d6415746769c0bc3e9131,SP,0.4139072847682119
03e7d29d9988a30815f1f20b6549881f,MT,0.31456953642384106
03e931f387c2dd5b006aecdb12515b2e,RJ,0.5264900662251656
03e931f387c2dd5b006aecdb12515b2e,SP,0.4031456953642384
03ed331c2c9bb4cd5c3d986928bc8d9c,RJ,0.3841059602649007
03ed331c2c9bb4cd5c3d986928bc8d9c,SP,0.45695364238410596
03f02ee5e8fd233d41dcfe8ad911cf7e,MG,0.39072847682119205
03fbf722447bf7fb4a99aff40b8ede7a,MG,0.39072847682119205
03fbf722447bf7fb4a99aff40b8ede7a,PR,0.39403973509933776
03feb64db1d0ea0aaad178536a2d0640,PA,0.3509933774834437
03fed41c5e9067007d852ff83d602753,MG,0.40397350993377484
03fed41c5e9067007d852ff83d602753,PR,0.37748344370860926
03ff4bf1cbb9b00aca270dac77757582,SP,0.423841059602649
040088789b98987ea1df150fd7fabfd7,CE,0.40066225165562913
040f34fe061b6024771f641fe922e782,RJ,0.40066225165562913
040fe1cdb263eb2c9b1322875b0afcb7,SP,0.3973509933774834
04120fb9b3f90600e5ae1f2a2cde53e3,SP,0.40066225165562913
0417855683de23ba1e20e8a358a5ac7c,DF,0.39403973509933776
0417855683de23ba1e20e8a358a5ac7c,SP,0.4139072847682119
041b5d4393ea83147e2a07e55cd5359c,BA,0.4105960264900662
042426e17752f5d722a5b80940edc915,SP,0.46688741721854304
0424d4d1508370eb771126734ec9740e,MG,0.42218543046357615
04262a7ed71aa34edfde0f8429598505,SP,0.4271523178807947
0433830caca22b01a0f477d31307b043,PR,0.44370860927152317
0433830caca22b01a0f477d31307b043,TO,0.41721854304635764
0437850bd55b9b2b9cf104b59a611666,RJ,0.41721854304635764
043d7f9943fc2e97d21728cff9c608f2,BA,0.4271523178807947
0442663b51251c398df7f53c29e29812,BA,0.4139072847682119
